icd_code,icd_version,comorbidity
C8419,10,Lymphoma
C844,10,Lymphoma
C8440,10,Lymphoma
C8441,10,Lymphoma
C8442,10,Lymphoma
C8443,10,Lymphoma
C8444,10,Lymphoma
C8445,10,Lymphoma
C8446,10,Lymphoma
C8447,10,Lymphoma
C8448,10,Lymphoma
C8449,10,Lymphoma
C846,10,Lymphoma
C8460,10,Lymphoma
C8461,10,Lymphoma
C8462,10,Lymphoma
C8463,10,Lymphoma
C8464,10,Lymphoma
C8465,10,Lymphoma
C8466,10,Lymphoma
C8467,10,Lymphoma
C8468,10,Lymphoma
C8469,10,Lymphoma
C847,10,Lymphoma
C8470,10,Lymphoma
C8471,10,Lymphoma
C8472,10,Lymphoma
C8473,10,Lymphoma
C8474,10,Lymphoma
C8475,10,Lymphoma
C8476,10,Lymphoma
C8477,10,Lymphoma
C8478,10,Lymphoma
C8479,10,Lymphoma
C849,10,Lymphoma
C8490,10,Lymphoma
C8491,10,Lymphoma
C8492,10,Lymphoma
C8493,10,Lymphoma
C8494,10,Lymphoma
C8495,10,Lymphoma
C8496,10,Lymphoma
C8497,10,Lymphoma
C8498,10,Lymphoma
C8499,10,Lymphoma
C84A,10,Lymphoma
C84A0,10,Lymphoma
C84A1,10,Lymphoma
C84A2,10,Lymphoma
C84A3,10,Lymphoma
C84A4,10,Lymphoma
C84A5,10,Lymphoma
C84A6,10,Lymphoma
C84A7,10,Lymphoma
C84A8,10,Lymphoma
C84A9,10,Lymphoma
C84Z,10,Lymphoma
C84Z0,10,Lymphoma
C84Z1,10,Lymphoma
C84Z2,10,Lymphoma
C84Z3,10,Lymphoma
C84Z4,10,Lymphoma
C84Z5,10,Lymphoma
C84Z6,10,Lymphoma
C84Z7,10,Lymphoma
C84Z8,10,Lymphoma
C84Z9,10,Lymphoma
C85,10,Lymphoma
C851,10,Lymphoma
C8510,10,Lymphoma
C8511,10,Lymphoma
C8512,10,Lymphoma
C8513,10,Lymphoma
C8514,10,Lymphoma
C8515,10,Lymphoma
C8516,10,Lymphoma
C8517,10,Lymphoma
C8518,10,Lymphoma
C8519,10,Lymphoma
C852,10,Lymphoma
C8520,10,Lymphoma
C8521,10,Lymphoma
C8522,10,Lymphoma
C8523,10,Lymphoma
C8524,10,Lymphoma
C8525,10,Lymphoma
C8526,10,Lymphoma
C8527,10,Lymphoma
C8528,10,Lymphoma
C8529,10,Lymphoma
C858,10,Lymphoma
C8580,10,Lymphoma
C8581,10,Lymphoma
C8582,10,Lymphoma
C8583,10,Lymphoma
C8584,10,Lymphoma
C8585,10,Lymphoma
C8586,10,Lymphoma
C8587,10,Lymphoma
C8588,10,Lymphoma
C8589,10,Lymphoma
C859,10,Lymphoma
C8590,10,Lymphoma
C8591,10,Lymphoma
C8592,10,Lymphoma
C8593,10,Lymphoma
C8594,10,Lymphoma
C8595,10,Lymphoma
C8596,10,Lymphoma
C8597,10,Lymphoma
C8598,10,Lymphoma
C8599,10,Lymphoma
C88,10,Lymphoma
C880,10,Lymphoma
C882,10,Lymphoma
C883,10,Lymphoma
C884,10,Lymphoma
C888,10,Lymphoma
C889,10,Lymphoma
C96,10,Lymphoma
C960,10,Lymphoma
C962,10,Lymphoma
C9620,10,Lymphoma
C9621,10,Lymphoma
C9622,10,Lymphoma
C9629,10,Lymphoma
C964,10,Lymphoma
C965,10,Lymphoma
C966,10,Lymphoma
C969,10,Lymphoma
C96A,10,Lymphoma
C96Z,10,Lymphoma
C900,10,Lymphoma
C9000,10,Lymphoma
C9001,10,Lymphoma
C9002,10,Lymphoma
C902,10,Lymphoma
C9020,10,Lymphoma
C9021,10,Lymphoma
C9022,10,Lymphoma
1960,9,Metastatic cancer
1961,9,Metastatic cancer
1962,9,Metastatic cancer
1963,9,Metastatic cancer
1965,9,Metastatic cancer
1966,9,Metastatic cancer
1968,9,Metastatic cancer
1969,9,Metastatic cancer
1970,9,Metastatic cancer
1971,9,Metastatic cancer
1972,9,Metastatic cancer
1973,9,Metastatic cancer
1974,9,Metastatic cancer
1975,9,Metastatic cancer
1976,9,Metastatic cancer
1977,9,Metastatic cancer
1978,9,Metastatic cancer
1980,9,Metastatic cancer
1981,9,Metastatic cancer
1982,9,Metastatic cancer
1983,9,Metastatic cancer
1984,9,Metastatic cancer
1985,9,Metastatic cancer
1986,9,Metastatic cancer
1987,9,Metastatic cancer
19881,9,Metastatic cancer
19882,9,Metastatic cancer
19889,9,Metastatic cancer
1990,9,Metastatic cancer
1991,9,Metastatic cancer
1992,9,Metastatic cancer
C77,10,Metastatic cancer
C770,10,Metastatic cancer
C771,10,Metastatic cancer
C772,10,Metastatic cancer
C773,10,Metastatic cancer
C774,10,Metastatic cancer
C775,10,Metastatic cancer
C778,10,Metastatic cancer
C779,10,Metastatic cancer
C78,10,Metastatic cancer
C780,10,Metastatic cancer
C7800,10,Metastatic cancer
C7801,10,Metastatic cancer
C7802,10,Metastatic cancer
C781,10,Metastatic cancer
C782,10,Metastatic cancer
C783,10,Metastatic cancer
C7830,10,Metastatic cancer
C7839,10,Metastatic cancer
C784,10,Metastatic cancer
C785,10,Metastatic cancer
C786,10,Metastatic cancer
C787,10,Metastatic cancer
C788,10,Metastatic cancer
C7880,10,Metastatic cancer
C7889,10,Metastatic cancer
C79,10,Metastatic cancer
C790,10,Metastatic cancer
C7900,10,Metastatic cancer
C7901,10,Metastatic cancer
C7902,10,Metastatic cancer
C791,10,Metastatic cancer
C7910,10,Metastatic cancer
C7911,10,Metastatic cancer
C7919,10,Metastatic cancer
C792,10,Metastatic cancer
C793,10,Metastatic cancer
C7931,10,Metastatic cancer
C7932,10,Metastatic cancer
C794,10,Metastatic cancer
C7940,10,Metastatic cancer
C7949,10,Metastatic cancer
C795,10,Metastatic cancer
C7951,10,Metastatic cancer
C7952,10,Metastatic cancer
C796,10,Metastatic cancer
C7960,10,Metastatic cancer
C7961,10,Metastatic cancer
C7962,10,Metastatic cancer
C797,10,Metastatic cancer
C7970,10,Metastatic cancer
C7971,10,Metastatic cancer
C7972,10,Metastatic cancer
C798,10,Metastatic cancer
C7981,10,Metastatic cancer
C7982,10,Metastatic cancer
C7989,10,Metastatic cancer
C799,10,Metastatic cancer
C7A,10,Metastatic cancer
C7A0,10,Metastatic cancer
C7A00,10,Metastatic cancer
C7A01,10,Metastatic cancer
C7A010,10,Metastatic cancer
C7A011,10,Metastatic cancer
C7A012,10,Metastatic cancer
C7A019,10,Metastatic cancer
C7A02,10,Metastatic cancer
C7A020,10,Metastatic cancer
C7A021,10,Metastatic cancer
C7A022,10,Metastatic cancer
C7A023,10,Metastatic cancer
C7A024,10,Metastatic cancer
C7A025,10,Metastatic cancer
C7A026,10,Metastatic cancer
C7A029,10,Metastatic cancer
C7A09,10,Metastatic cancer
C7A090,10,Metastatic cancer
C7A091,10,Metastatic cancer
C7A092,10,Metastatic cancer
C7A093,10,Metastatic cancer
C7A094,10,Metastatic cancer
C7A095,10,Metastatic cancer
C7A096,10,Metastatic cancer
C7A098,10,Metastatic cancer
C7A1,10,Metastatic cancer
C7A8,10,Metastatic cancer
C7B,10,Metastatic cancer
C7B0,10,Metastatic cancer
C7B00,10,Metastatic cancer
C7B01,10,Metastatic cancer
C7B02,10,Metastatic cancer
C7B03,10,Metastatic cancer
C7B04,10,Metastatic cancer
C7B09,10,Metastatic cancer
C7B1,10,Metastatic cancer
C7B8,10,Metastatic cancer
C80,10,Metastatic cancer
C800,10,Metastatic cancer
C801,10,Metastatic cancer
C802,10,Metastatic cancer
1400,9,Solid tumour without metastasis
1401,9,Solid tumour without metastasis
1403,9,Solid tumour without metastasis
1404,9,Solid tumour without metastasis
1405,9,Solid tumour without metastasis
1406,9,Solid tumour without metastasis
1408,9,Solid tumour without metastasis
1409,9,Solid tumour without metastasis
1410,9,Solid tumour without metastasis
1411,9,Solid tumour without metastasis
1412,9,Solid tumour without metastasis
1413,9,Solid tumour without metastasis
1414,9,Solid tumour without metastasis
1415,9,Solid tumour without metastasis
1416,9,Solid tumour without metastasis
1418,9,Solid tumour without metastasis
1419,9,Solid tumour without metastasis
1420,9,Solid tumour without metastasis
1421,9,Solid tumour without metastasis
1422,9,Solid tumour without metastasis
1428,9,Solid tumour without metastasis
1429,9,Solid tumour without metastasis
1430,9,Solid tumour without metastasis
1431,9,Solid tumour without metastasis
1438,9,Solid tumour without metastasis
1439,9,Solid tumour without metastasis
1440,9,Solid tumour without metastasis
1441,9,Solid tumour without metastasis
1448,9,Solid tumour without metastasis
1449,9,Solid tumour without metastasis
1450,9,Solid tumour without metastasis
1451,9,Solid tumour without metastasis
1452,9,Solid tumour without metastasis
1453,9,Solid tumour without metastasis
1454,9,Solid tumour without metastasis
1455,9,Solid tumour without metastasis
1456,9,Solid tumour without metastasis
1458,9,Solid tumour without metastasis
1459,9,Solid tumour without metastasis
1460,9,Solid tumour without metastasis
1461,9,Solid tumour without metastasis
1462,9,Solid tumour without metastasis
1463,9,Solid tumour without metastasis
1464,9,Solid tumour without metastasis
1465,9,Solid tumour without metastasis
1466,9,Solid tumour without metastasis
1467,9,Solid tumour without metastasis
1468,9,Solid tumour without metastasis
1469,9,Solid tumour without metastasis
1470,9,Solid tumour without metastasis
1471,9,Solid tumour without metastasis
1472,9,Solid tumour without metastasis
1473,9,Solid tumour without metastasis
1478,9,Solid tumour without metastasis
1479,9,Solid tumour without metastasis
1480,9,Solid tumour without metastasis
1481,9,Solid tumour without metastasis
1482,9,Solid tumour without metastasis
1483,9,Solid tumour without metastasis
1488,9,Solid tumour without metastasis
1489,9,Solid tumour without metastasis
1490,9,Solid tumour without metastasis
1491,9,Solid tumour without metastasis
1498,9,Solid tumour without metastasis
1499,9,Solid tumour without metastasis
1500,9,Solid tumour without metastasis
1501,9,Solid tumour without metastasis
1502,9,Solid tumour without metastasis
1503,9,Solid tumour without metastasis
1504,9,Solid tumour without metastasis
1505,9,Solid tumour without metastasis
1508,9,Solid tumour without metastasis
1509,9,Solid tumour without metastasis
1510,9,Solid tumour without metastasis
1511,9,Solid tumour without metastasis
1512,9,Solid tumour without metastasis
1513,9,Solid tumour without metastasis
1514,9,Solid tumour without metastasis
1515,9,Solid tumour without metastasis
1516,9,Solid tumour without metastasis
1518,9,Solid tumour without metastasis
1519,9,Solid tumour without metastasis
1520,9,Solid tumour without metastasis
1521,9,Solid tumour without metastasis
1522,9,Solid tumour without metastasis
1523,9,Solid tumour without metastasis
1528,9,Solid tumour without metastasis
1529,9,Solid tumour without metastasis
1530,9,Solid tumour without metastasis
1531,9,Solid tumour without metastasis
1532,9,Solid tumour without metastasis
1533,9,Solid tumour without metastasis
1534,9,Solid tumour without metastasis
1535,9,Solid tumour without metastasis
1536,9,Solid tumour without metastasis
1537,9,Solid tumour without metastasis
1538,9,Solid tumour without metastasis
1539,9,Solid tumour without metastasis
1540,9,Solid tumour without metastasis
1541,9,Solid tumour without metastasis
1542,9,Solid tumour without metastasis
1543,9,Solid tumour without metastasis
1548,9,Solid tumour without metastasis
1550,9,Solid tumour without metastasis
1551,9,Solid tumour without metastasis
1552,9,Solid tumour without metastasis
1560,9,Solid tumour without metastasis
1561,9,Solid tumour without metastasis
1562,9,Solid tumour without metastasis
1568,9,Solid tumour without metastasis
1569,9,Solid tumour without metastasis
1570,9,Solid tumour without metastasis
1571,9,Solid tumour without metastasis
1572,9,Solid tumour without metastasis
1573,9,Solid tumour without metastasis
1574,9,Solid tumour without metastasis
1578,9,Solid tumour without metastasis
1579,9,Solid tumour without metastasis
1580,9,Solid tumour without metastasis
1588,9,Solid tumour without metastasis
1589,9,Solid tumour without metastasis
1590,9,Solid tumour without metastasis
1591,9,Solid tumour without metastasis
1598,9,Solid tumour without metastasis
1599,9,Solid tumour without metastasis
1600,9,Solid tumour without metastasis
1601,9,Solid tumour without metastasis
1602,9,Solid tumour without metastasis
1603,9,Solid tumour without metastasis
1604,9,Solid tumour without metastasis
1605,9,Solid tumour without metastasis
1608,9,Solid tumour without metastasis
1609,9,Solid tumour without metastasis
1610,9,Solid tumour without metastasis
1611,9,Solid tumour without metastasis
1612,9,Solid tumour without metastasis
1613,9,Solid tumour without metastasis
1618,9,Solid tumour without metastasis
1619,9,Solid tumour without metastasis
1620,9,Solid tumour without metastasis
1622,9,Solid tumour without metastasis
1623,9,Solid tumour without metastasis
1624,9,Solid tumour without metastasis
1625,9,Solid tumour without metastasis
1628,9,Solid tumour without metastasis
1629,9,Solid tumour without metastasis
1630,9,Solid tumour without metastasis
1631,9,Solid tumour without metastasis
1638,9,Solid tumour without metastasis
1639,9,Solid tumour without metastasis
1640,9,Solid tumour without metastasis
1641,9,Solid tumour without metastasis
1642,9,Solid tumour without metastasis
1643,9,Solid tumour without metastasis
1648,9,Solid tumour without metastasis
1649,9,Solid tumour without metastasis
1650,9,Solid tumour without metastasis
1658,9,Solid tumour without metastasis
1659,9,Solid tumour without metastasis
1700,9,Solid tumour without metastasis
1701,9,Solid tumour without metastasis
1702,9,Solid tumour without metastasis
1703,9,Solid tumour without metastasis
1704,9,Solid tumour without metastasis
1705,9,Solid tumour without metastasis
1706,9,Solid tumour without metastasis
1707,9,Solid tumour without metastasis
1708,9,Solid tumour without metastasis
1709,9,Solid tumour without metastasis
1710,9,Solid tumour without metastasis
1712,9,Solid tumour without metastasis
1713,9,Solid tumour without metastasis
1714,9,Solid tumour without metastasis
1715,9,Solid tumour without metastasis
1716,9,Solid tumour without metastasis
1717,9,Solid tumour without metastasis
1718,9,Solid tumour without metastasis
1719,9,Solid tumour without metastasis
1720,9,Solid tumour without metastasis
1721,9,Solid tumour without metastasis
1722,9,Solid tumour without metastasis
1723,9,Solid tumour without metastasis
1724,9,Solid tumour without metastasis
1725,9,Solid tumour without metastasis
1726,9,Solid tumour without metastasis
1727,9,Solid tumour without metastasis
1728,9,Solid tumour without metastasis
1729,9,Solid tumour without metastasis
1740,9,Solid tumour without metastasis
1741,9,Solid tumour without metastasis
1742,9,Solid tumour without metastasis
1743,9,Solid tumour without metastasis
1744,9,Solid tumour without metastasis
1745,9,Solid tumour without metastasis
1746,9,Solid tumour without metastasis
1748,9,Solid tumour without metastasis
1749,9,Solid tumour without metastasis
1750,9,Solid tumour without metastasis
1759,9,Solid tumour without metastasis
1760,9,Solid tumour without metastasis
1761,9,Solid tumour without metastasis
1762,9,Solid tumour without metastasis
1763,9,Solid tumour without metastasis
1764,9,Solid tumour without metastasis
1765,9,Solid tumour without metastasis
1768,9,Solid tumour without metastasis
1769,9,Solid tumour without metastasis
179,9,Solid tumour without metastasis
1800,9,Solid tumour without metastasis
1801,9,Solid tumour without metastasis
1808,9,Solid tumour without metastasis
1809,9,Solid tumour without metastasis
181,9,Solid tumour without metastasis
1820,9,Solid tumour without metastasis
1821,9,Solid tumour without metastasis
1828,9,Solid tumour without metastasis
1830,9,Solid tumour without metastasis
1832,9,Solid tumour without metastasis
1833,9,Solid tumour without metastasis
1834,9,Solid tumour without metastasis
1835,9,Solid tumour without metastasis
1838,9,Solid tumour without metastasis
1839,9,Solid tumour without metastasis
1840,9,Solid tumour without metastasis
1841,9,Solid tumour without metastasis
1842,9,Solid tumour without metastasis
1843,9,Solid tumour without metastasis
1844,9,Solid tumour without metastasis
1848,9,Solid tumour without metastasis
1849,9,Solid tumour without metastasis
185,9,Solid tumour without metastasis
1860,9,Solid tumour without metastasis
1869,9,Solid tumour without metastasis
1871,9,Solid tumour without metastasis
1872,9,Solid tumour without metastasis
1873,9,Solid tumour without metastasis
1874,9,Solid tumour without metastasis
1875,9,Solid tumour without metastasis
1876,9,Solid tumour without metastasis
1877,9,Solid tumour without metastasis
1878,9,Solid tumour without metastasis
1879,9,Solid tumour without metastasis
1880,9,Solid tumour without metastasis
1881,9,Solid tumour without metastasis
1882,9,Solid tumour without metastasis
1883,9,Solid tumour without metastasis
1884,9,Solid tumour without metastasis
1885,9,Solid tumour without metastasis
1886,9,Solid tumour without metastasis
1887,9,Solid tumour without metastasis
1888,9,Solid tumour without metastasis
1889,9,Solid tumour without metastasis
1890,9,Solid tumour without metastasis
1891,9,Solid tumour without metastasis
1892,9,Solid tumour without metastasis
1893,9,Solid tumour without metastasis
1894,9,Solid tumour without metastasis
1898,9,Solid tumour without metastasis
1899,9,Solid tumour without metastasis
1900,9,Solid tumour without metastasis
1901,9,Solid tumour without metastasis
1902,9,Solid tumour without metastasis
1903,9,Solid tumour without metastasis
1904,9,Solid tumour without metastasis
1905,9,Solid tumour without metastasis
1906,9,Solid tumour without metastasis
1907,9,Solid tumour without metastasis
1908,9,Solid tumour without metastasis
1909,9,Solid tumour without metastasis
1910,9,Solid tumour without metastasis
1911,9,Solid tumour without metastasis
1912,9,Solid tumour without metastasis
1913,9,Solid tumour without metastasis
1914,9,Solid tumour without metastasis
1915,9,Solid tumour without metastasis
1916,9,Solid tumour without metastasis
1917,9,Solid tumour without metastasis
1918,9,Solid tumour without metastasis
1919,9,Solid tumour without metastasis
1920,9,Solid tumour without metastasis
1921,9,Solid tumour without metastasis
1922,9,Solid tumour without metastasis
1923,9,Solid tumour without metastasis
1928,9,Solid tumour without metastasis
1929,9,Solid tumour without metastasis
193,9,Solid tumour without metastasis
1940,9,Solid tumour without metastasis
1941,9,Solid tumour without metastasis
1943,9,Solid tumour without metastasis
1944,9,Solid tumour without metastasis
1945,9,Solid tumour without metastasis
1946,9,Solid tumour without metastasis
1948,9,Solid tumour without metastasis
1949,9,Solid tumour without metastasis
1950,9,Solid tumour without metastasis
1951,9,Solid tumour without metastasis
1952,9,Solid tumour without metastasis
1953,9,Solid tumour without metastasis
1954,9,Solid tumour without metastasis
1955,9,Solid tumour without metastasis
1958,9,Solid tumour without metastasis
C00,10,Solid tumour without metastasis
C000,10,Solid tumour without metastasis
C001,10,Solid tumour without metastasis
C002,10,Solid tumour without metastasis
C003,10,Solid tumour without metastasis
C004,10,Solid tumour without metastasis
C005,10,Solid tumour without metastasis
C006,10,Solid tumour without metastasis
C008,10,Solid tumour without metastasis
C009,10,Solid tumour without metastasis
C01,10,Solid tumour without metastasis
C02,10,Solid tumour without metastasis
C020,10,Solid tumour without metastasis
C021,10,Solid tumour without metastasis
C022,10,Solid tumour without metastasis
C023,10,Solid tumour without metastasis
C024,10,Solid tumour without metastasis
C028,10,Solid tumour without metastasis
C029,10,Solid tumour without metastasis
C03,10,Solid tumour without metastasis
C030,10,Solid tumour without metastasis
C031,10,Solid tumour without metastasis
C039,10,Solid tumour without metastasis
C04,10,Solid tumour without metastasis
C040,10,Solid tumour without metastasis
C041,10,Solid tumour without metastasis
C048,10,Solid tumour without metastasis
C049,10,Solid tumour without metastasis
C05,10,Solid tumour without metastasis
C050,10,Solid tumour without metastasis
C051,10,Solid tumour without metastasis
C052,10,Solid tumour without metastasis
C058,10,Solid tumour without metastasis
C059,10,Solid tumour without metastasis
C06,10,Solid tumour without metastasis
C060,10,Solid tumour without metastasis
C061,10,Solid tumour without metastasis
C062,10,Solid tumour without metastasis
C068,10,Solid tumour without metastasis
C0680,10,Solid tumour without metastasis
C0689,10,Solid tumour without metastasis
C069,10,Solid tumour without metastasis
C07,10,Solid tumour without metastasis
C08,10,Solid tumour without metastasis
C080,10,Solid tumour without metastasis
C081,10,Solid tumour without metastasis
C089,10,Solid tumour without metastasis
C09,10,Solid tumour without metastasis
C090,10,Solid tumour without metastasis
C091,10,Solid tumour without metastasis
C098,10,Solid tumour without metastasis
C099,10,Solid tumour without metastasis
C10,10,Solid tumour without metastasis
C100,10,Solid tumour without metastasis
C101,10,Solid tumour without metastasis
C102,10,Solid tumour without metastasis
C103,10,Solid tumour without metastasis
C104,10,Solid tumour without metastasis
C108,10,Solid tumour without metastasis
C109,10,Solid tumour without metastasis
C11,10,Solid tumour without metastasis
C110,10,Solid tumour without metastasis
C111,10,Solid tumour without metastasis
